"","row_number","Reporting_Area","Longitude","Latitude","Month","Year","Dengue_Cases","Relative_Humidity"
"2003",2063,"Chon Buri",101.20573,13.195299,11,2017,69,82.0067610410181
"2004",2064,"Chon Buri",101.20573,13.195299,12,2017,62,73.2290963276778
"2005",2065,"Chon Buri",101.20573,13.195299,1,2018,58,70.7311447571607
"2006",2066,"Chon Buri",101.20573,13.195299,2,2018,60,74.6286784131141
"2007",2067,"Chon Buri",101.20573,13.195299,3,2018,87,75.5148305609675
"2008",2068,"Chon Buri",101.20573,13.195299,4,2018,136,77.5107127778208
"2009",2069,"Chon Buri",101.20573,13.195299,5,2018,317,77.6667977008883
"2010",2070,"Chon Buri",101.20573,13.195299,6,2018,465,81.5209946333378
"2011",2071,"Chon Buri",101.20573,13.195299,7,2018,432,81.3857511891784
"2012",2072,"Chon Buri",101.20573,13.195299,8,2018,322,80.3549730659712
"2013",2073,"Chon Buri",101.20573,13.195299,9,2018,236,83.985678568925
"2014",2074,"Chon Buri",101.20573,13.195299,10,2018,138,81.7547338882295
"2015",2075,"Chon Buri",101.20573,13.195299,11,2018,277,74.2809373962604
"2016",2076,"Chon Buri",101.20573,13.195299,12,2018,220,65.0125903327866
"2017",2077,"Chon Buri",101.20573,13.195299,1,2019,202,60.4710284255125
"2018",2078,"Chon Buri",101.20573,13.195299,2,2019,200,74.4352361471346
"2019",2079,"Chon Buri",101.20573,13.195299,3,2019,163,75.6736284514072
"2020",2080,"Chon Buri",101.20573,13.195299,4,2019,210,76.4082456154398
"2021",2081,"Chon Buri",101.20573,13.195299,5,2019,208,75.2054640515016
"2022",2082,"Chon Buri",101.20573,13.195299,6,2019,363,79.703966461786
"2023",2083,"Chon Buri",101.20573,13.195299,7,2019,602,78.193517817129
"2024",2084,"Chon Buri",101.20573,13.195299,8,2019,468,80.1031317883986
"2025",2085,"Chon Buri",101.20573,13.195299,9,2019,298,81.2549010676519
"2026",2086,"Chon Buri",101.20573,13.195299,10,2019,364,82.8682769926468
"2027",2087,"Chon Buri",101.20573,13.195299,11,2019,404,77.2717206218455
"2028",2088,"Chon Buri",101.20573,13.195299,12,2019,265,66.196758094007
"2029",2089,"Chon Buri",101.20573,13.195299,1,2020,202,66.1310716131733
"2030",2090,"Chon Buri",101.20573,13.195299,2,2020,200,70.7987930751083
"2031",2091,"Chon Buri",101.20573,13.195299,3,2020,163,77.7148055023093
"2032",2092,"Chon Buri",101.20573,13.195299,4,2020,210,75.5390832101551
"2033",2093,"Chon Buri",101.20573,13.195299,5,2020,208,77.4502383568893
"2034",2094,"Chon Buri",101.20573,13.195299,6,2020,363,78.3790599331997
"2035",2095,"Chon Buri",101.20573,13.195299,7,2020,602,76.8930316962818
"2036",2096,"Chon Buri",101.20573,13.195299,8,2020,468,78.1230415369418
"2037",2097,"Chon Buri",101.20573,13.195299,9,2020,298,82.8594160174379
"2038",2098,"Chon Buri",101.20573,13.195299,10,2020,364,82.5027944860679
"2039",2099,"Chon Buri",101.20573,13.195299,11,2020,404,78.2998171891316
"2040",2100,"Chon Buri",101.20573,13.195299,12,2020,265,73.6028131541639
"2041",2101,"Chumphon",101.20573,13.195299,1,2006,7,77.6779823680915
"2042",2102,"Chumphon",101.20573,13.195299,2,2006,10,67.3757939983909
"2043",2103,"Chumphon",101.20573,13.195299,3,2006,8,73.6703850144994
"2044",2104,"Chumphon",101.20573,13.195299,4,2006,15,72.6102803170484
"2045",2105,"Chumphon",101.20573,13.195299,5,2006,49,75.427527890347
"2046",2106,"Chumphon",101.20573,13.195299,6,2006,75,80.7268669581649
"2047",2107,"Chumphon",101.20573,13.195299,7,2006,57,82.8829305289996
"2048",2108,"Chumphon",101.20573,13.195299,8,2006,32,79.6067677236626
"2049",2109,"Chumphon",101.20573,13.195299,9,2006,31,82.8638792887773
"2050",2110,"Chumphon",101.20573,13.195299,10,2006,26,84.5593506085991
"2051",2111,"Chumphon",101.20573,13.195299,11,2006,33,79.246913809194
"2052",2112,"Chumphon",101.20573,13.195299,12,2006,16,68.0669551509442
"2053",2113,"Chumphon",101.20573,13.195299,1,2007,30,70.0363613418227
"2054",2114,"Chumphon",101.20573,13.195299,2,2007,12,66.5336977640788
"2055",2115,"Chumphon",101.20573,13.195299,3,2007,29,76.0528628660901
"2056",2116,"Chumphon",101.20573,13.195299,4,2007,74,77.2502205600046
"2057",2117,"Chumphon",101.20573,13.195299,5,2007,167,83.5650016230719
"2058",2118,"Chumphon",101.20573,13.195299,6,2007,214,79.635773183489
"2059",2119,"Chumphon",101.20573,13.195299,7,2007,176,81.593186457165
"2060",2120,"Chumphon",101.20573,13.195299,8,2007,136,80.8802604423498
"2061",2121,"Chumphon",101.20573,13.195299,9,2007,121,82.5792403016547
"2062",2122,"Chumphon",101.20573,13.195299,10,2007,56,82.8702997767886
"2063",2123,"Chumphon",101.20573,13.195299,11,2007,45,77.2723403779587
"2064",2124,"Chumphon",101.20573,13.195299,12,2007,33,69.1945997936891
"2065",2125,"Chumphon",101.20573,13.195299,1,2008,36,76.1697236618193
"2066",2126,"Chumphon",101.20573,13.195299,2,2008,48,74.3249288124613
"2067",2127,"Chumphon",101.20573,13.195299,3,2008,49,78.5842537329142
"2068",2128,"Chumphon",101.20573,13.195299,4,2008,68,81.1174631653839
"2069",2129,"Chumphon",101.20573,13.195299,5,2008,115,83.5708111300327
"2070",2130,"Chumphon",101.20573,13.195299,6,2008,132,81.2055587139067
"2071",2131,"Chumphon",101.20573,13.195299,7,2008,82,80.7580152203148
"2072",2132,"Chumphon",101.20573,13.195299,8,2008,90,82.1485774477716
"2073",2133,"Chumphon",101.20573,13.195299,9,2008,65,83.4497524551039
"2074",2134,"Chumphon",101.20573,13.195299,10,2008,50,81.5807964085746
"2075",2135,"Chumphon",101.20573,13.195299,11,2008,28,74.4924658218233
"2076",2136,"Chumphon",101.20573,13.195299,12,2008,9,71.694131605696
"2077",2137,"Chumphon",101.20573,13.195299,1,2009,17,67.9649361462483
"2078",2138,"Chumphon",101.20573,13.195299,2,2009,26,74.9999549538389
"2079",2139,"Chumphon",101.20573,13.195299,3,2009,44,75.8245125194587
"2080",2140,"Chumphon",101.20573,13.195299,4,2009,46,75.616765931888
"2081",2141,"Chumphon",101.20573,13.195299,5,2009,226,77.4757398850847
"2082",2142,"Chumphon",101.20573,13.195299,6,2009,163,80.8405189891853
"2083",2143,"Chumphon",101.20573,13.195299,7,2009,57,77.1429124334858
"2084",2144,"Chumphon",101.20573,13.195299,8,2009,31,79.5373471955655
"2085",2145,"Chumphon",101.20573,13.195299,9,2009,12,81.9583304754578
"2086",2146,"Chumphon",101.20573,13.195299,10,2009,24,78.6379753968897
"2087",2147,"Chumphon",101.20573,13.195299,11,2009,13,67.9594526888907
"2088",2148,"Chumphon",101.20573,13.195299,12,2009,10,65.6354096604653
"2089",2149,"Chumphon",101.20573,13.195299,1,2010,19,71.0932992614142
"2090",2150,"Chumphon",101.20573,13.195299,2,2010,13,67.3697556599532
"2091",2151,"Chumphon",101.20573,13.195299,3,2010,30,76.2293260530277
"2092",2152,"Chumphon",101.20573,13.195299,4,2010,34,76.7121285668301
"2093",2153,"Chumphon",101.20573,13.195299,5,2010,56,78.4691314067778
"2094",2154,"Chumphon",101.20573,13.195299,6,2010,95,82.34551116893
"2095",2155,"Chumphon",101.20573,13.195299,7,2010,84,82.2396147447844
"2096",2156,"Chumphon",101.20573,13.195299,8,2010,68,81.7713291432598
"2097",2157,"Chumphon",101.20573,13.195299,9,2010,103,84.9165188754746
"2098",2158,"Chumphon",101.20573,13.195299,10,2010,82,84.3741743635423
"2099",2159,"Chumphon",101.20573,13.195299,11,2010,61,71.4407118366103
"2100",2160,"Chumphon",101.20573,13.195299,12,2010,23,66.41650154567
"2101",2161,"Chumphon",99.0614,10.344109,1,2011,32,79.0367697481794
"2102",2162,"Chumphon",99.0614,10.344109,2,2011,35,81.9209168696611
"2103",2163,"Chumphon",99.0614,10.344109,3,2011,24,78.2013923103456
"2104",2164,"Chumphon",99.0614,10.344109,4,2011,17,79.8867560038679
"2105",2165,"Chumphon",99.0614,10.344109,5,2011,26,85.1702577203772
"2106",2166,"Chumphon",99.0614,10.344109,6,2011,35,84.5989868620116
"2107",2167,"Chumphon",99.0614,10.344109,7,2011,43,86.1100530469997
"2108",2168,"Chumphon",99.0614,10.344109,8,2011,20,87.3418998100689
"2109",2169,"Chumphon",99.0614,10.344109,9,2011,18,85.9170969372817
"2110",2170,"Chumphon",99.0614,10.344109,10,2011,17,86.6229860013627
"2111",2171,"Chumphon",99.0614,10.344109,11,2011,16,81.7345481863058
"2112",2172,"Chumphon",99.0614,10.344109,12,2011,4,77.334185589592
"2113",2173,"Chumphon",99.0614,10.344109,1,2012,9,76.4744681124373
"2114",2174,"Chumphon",99.0614,10.344109,2,2012,25,74.8653261177567
"2115",2175,"Chumphon",99.0614,10.344109,3,2012,26,76.09269650698
"2116",2176,"Chumphon",99.0614,10.344109,4,2012,30,78.2744279246253
"2117",2177,"Chumphon",99.0614,10.344109,5,2012,89,85.4703351943609
"2118",2178,"Chumphon",99.0614,10.344109,6,2012,88,84.2963130566133
"2119",2179,"Chumphon",99.0614,10.344109,7,2012,170,86.9476263442936
"2120",2180,"Chumphon",99.0614,10.344109,8,2012,157,84.4836527538181
"2121",2181,"Chumphon",99.0614,10.344109,9,2012,85,86.5008933327415
"2122",2182,"Chumphon",99.0614,10.344109,10,2012,76,88.0579919019345
"2123",2183,"Chumphon",99.0614,10.344109,11,2012,60,81.7733787071067
"2124",2184,"Chumphon",99.0614,10.344109,12,2012,84,78.7521709095348
"2125",2185,"Chumphon",99.0614,10.344109,1,2013,60,77.1029638573063
"2126",2186,"Chumphon",99.0614,10.344109,2,2013,76,79.6906714243432
"2127",2187,"Chumphon",99.0614,10.344109,3,2013,91,78.0263286034761
"2128",2188,"Chumphon",99.0614,10.344109,4,2013,86,78.0362036338037
"2129",2189,"Chumphon",99.0614,10.344109,5,2013,161,85.5185148968346
"2130",2190,"Chumphon",99.0614,10.344109,6,2013,200,85.2642218659853
"2131",2191,"Chumphon",99.0614,10.344109,7,2013,205,85.5586965520533
"2132",2192,"Chumphon",99.0614,10.344109,8,2013,109,83.201256064371
"2133",2193,"Chumphon",99.0614,10.344109,9,2013,81,85.8652186791597
"2134",2194,"Chumphon",99.0614,10.344109,10,2013,42,85.7450605228562
"2135",2195,"Chumphon",99.0614,10.344109,11,2013,44,83.5199621160182
"2136",2196,"Chumphon",99.0614,10.344109,12,2013,26,75.7883645196632
"2137",2197,"Chumphon",99.0614,10.344109,1,2014,20,74.1195893768653
"2138",2198,"Chumphon",99.0614,10.344109,2,2014,29,75.0057016660089
"2139",2199,"Chumphon",99.0614,10.344109,3,2014,29,79.6104672765672
"2140",2200,"Chumphon",99.0614,10.344109,4,2014,23,82.1544114774369
"2141",2201,"Chumphon",99.0614,10.344109,5,2014,25,84.8570786377561
"2142",2202,"Chumphon",99.0614,10.344109,6,2014,68,84.5109061007185
"2143",2203,"Chumphon",99.0614,10.344109,7,2014,100,85.7045354688747
"2144",2204,"Chumphon",99.0614,10.344109,8,2014,53,84.0746104144219
"2145",2205,"Chumphon",99.0614,10.344109,9,2014,40,87.4700079379907
"2146",2206,"Chumphon",99.0614,10.344109,10,2014,53,86.8659126690286
"2147",2207,"Chumphon",99.0614,10.344109,11,2014,48,80.6778969485614
"2148",2208,"Chumphon",99.0614,10.344109,12,2014,30,81.413551045533
"2149",2209,"Chumphon",99.0614,10.344109,1,2015,30,81.8151252338034
"2150",2210,"Chumphon",99.0614,10.344109,2,2015,34,78.109138023215
"2151",2211,"Chumphon",99.0614,10.344109,3,2015,31,78.0987923837094
"2152",2212,"Chumphon",99.0614,10.344109,4,2015,32,76.0036535013657
"2153",2213,"Chumphon",99.0614,10.344109,5,2015,48,79.6443817879759
"2154",2214,"Chumphon",99.0614,10.344109,6,2015,71,82.3706219341805
"2155",2215,"Chumphon",99.0614,10.344109,7,2015,72,83.9744439416033
"2156",2216,"Chumphon",99.0614,10.344109,8,2015,73,86.2051340390558
"2157",2217,"Chumphon",99.0614,10.344109,9,2015,57,85.1995238307701
"2158",2218,"Chumphon",99.0614,10.344109,10,2015,51,86.285738050715
"2159",2219,"Chumphon",99.0614,10.344109,11,2015,48,86.7907766244777
"2160",2220,"Chumphon",99.0614,10.344109,12,2015,34,83.5850810980886
"2161",2221,"Chumphon",99.0614,10.344109,1,2016,27,81.1303693645473
"2162",2222,"Chumphon",99.0614,10.344109,2,2016,20,77.6660893156401
"2163",2223,"Chumphon",99.0614,10.344109,3,2016,5,84.1263597614293
"2164",2224,"Chumphon",99.0614,10.344109,4,2016,6,81.8158773894922
"2165",2225,"Chumphon",99.0614,10.344109,5,2016,7,84.746772329062
"2166",2226,"Chumphon",99.0614,10.344109,6,2016,19,85.2265072415211
"2167",2227,"Chumphon",99.0614,10.344109,7,2016,28,86.4522043135514
"2168",2228,"Chumphon",99.0614,10.344109,8,2016,44,84.6492674698123
"2169",2229,"Chumphon",99.0614,10.344109,9,2016,34,86.3857504439681
"2170",2230,"Chumphon",99.0614,10.344109,10,2016,32,86.5898280066541
"2171",2231,"Chumphon",99.0614,10.344109,11,2016,18,83.9454386747937
"2172",2232,"Chumphon",99.0614,10.344109,12,2016,7,79.5799164540444
"2173",2233,"Chumphon",99.0614,10.344109,1,2017,15,84.8729637402526
"2174",2234,"Chumphon",99.0614,10.344109,2,2017,14,81.9189968845467
"2175",2235,"Chumphon",99.0614,10.344109,3,2017,23,77.6807616579429
"2176",2236,"Chumphon",99.0614,10.344109,4,2017,24,80.0650046076602
"2177",2237,"Chumphon",99.0614,10.344109,5,2017,46,82.6568909261473
"2178",2238,"Chumphon",99.0614,10.344109,6,2017,34,82.0253541027178
"2179",2239,"Chumphon",99.0614,10.344109,7,2017,32,83.4348356786137
"2180",2240,"Chumphon",99.0614,10.344109,8,2017,29,82.2581348347931
"2181",2241,"Chumphon",99.0614,10.344109,9,2017,29,86.6803970621948
"2182",2242,"Chumphon",99.0614,10.344109,10,2017,34,84.861772729629
"2183",2243,"Chumphon",99.0614,10.344109,11,2017,42,86.9177739961655
"2184",2244,"Chumphon",99.0614,10.344109,12,2017,14,83.6543079532989
"2185",2245,"Chumphon",99.0614,10.344109,1,2018,15,79.4723154925469
"2186",2246,"Chumphon",99.0614,10.344109,2,2018,26,80.9514942763009
"2187",2247,"Chumphon",99.0614,10.344109,3,2018,10,76.9739272520224
"2188",2248,"Chumphon",99.0614,10.344109,4,2018,21,79.5706469297112
"2189",2249,"Chumphon",99.0614,10.344109,5,2018,27,84.1541364961959
"2190",2250,"Chumphon",99.0614,10.344109,6,2018,23,85.9621036382274
"2191",2251,"Chumphon",99.0614,10.344109,7,2018,63,87.2252868709351
"2192",2252,"Chumphon",99.0614,10.344109,8,2018,32,84.7276395557826
"2193",2253,"Chumphon",99.0614,10.344109,9,2018,20,86.330520477865
"2194",2254,"Chumphon",99.0614,10.344109,10,2018,14,87.7096705074477
"2195",2255,"Chumphon",99.0614,10.344109,11,2018,25,86.1573166995684
"2196",2256,"Chumphon",99.0614,10.344109,12,2018,11,77.2024281883002
"2197",2257,"Chumphon",99.0614,10.344109,1,2019,37,75.5708432987351
"2198",2258,"Chumphon",99.0614,10.344109,2,2019,43,77.2783486163186
"2199",2259,"Chumphon",99.0614,10.344109,3,2019,37,76.8664499855279
"2200",2260,"Chumphon",99.0614,10.344109,4,2019,58,75.810244302524
"2201",2261,"Chumphon",99.0614,10.344109,5,2019,77,82.1488526701779
"2202",2262,"Chumphon",99.0614,10.344109,6,2019,79,84.058790461064
"2203",2263,"Chumphon",99.0614,10.344109,7,2019,92,86.3399125760697
"2204",2264,"Chumphon",99.0614,10.344109,8,2019,62,85.068696702551
"2205",2265,"Chumphon",99.0614,10.344109,9,2019,45,86.3770894184801
"2206",2266,"Chumphon",99.0614,10.344109,10,2019,38,87.313464638602
"2207",2267,"Chumphon",99.0614,10.344109,11,2019,10,86.0147230117437
"2208",2268,"Chumphon",99.0614,10.344109,12,2019,13,80.5051377558916
"2209",2269,"Chumphon",99.0614,10.344109,1,2020,37,76.8572255249784
"2210",2270,"Chumphon",99.0614,10.344109,2,2020,43,77.7144681234585
"2211",2271,"Chumphon",99.0614,10.344109,3,2020,37,76.9225314129631
"2212",2272,"Chumphon",99.0614,10.344109,4,2020,58,78.3967273089835
"2213",2273,"Chumphon",99.0614,10.344109,5,2020,77,82.6595884064215
"2214",2274,"Chumphon",99.0614,10.344109,6,2020,79,84.5736797613047
"2215",2275,"Chumphon",99.0614,10.344109,7,2020,92,84.6716949633911
"2216",2276,"Chumphon",99.0614,10.344109,8,2020,62,86.3792084804359
"2217",2277,"Chumphon",99.0614,10.344109,9,2020,45,86.7541476543042
"2218",2278,"Chumphon",99.0614,10.344109,10,2020,38,86.4490477584516
"2219",2279,"Chumphon",99.0614,10.344109,11,2020,10,88.2257657935878
"2220",2280,"Chumphon",99.0614,10.344109,12,2020,13,85.288620232645
"2221",2281,"Kalasin",99.0614,10.344109,1,2006,4,82.945817531714
"2222",2282,"Kalasin",99.0614,10.344109,2,2006,9,77.8359450628867
"2223",2283,"Kalasin",99.0614,10.344109,3,2006,8,76.9174758607097
"2224",2284,"Kalasin",99.0614,10.344109,4,2006,34,73.8222465847676
"2225",2285,"Kalasin",99.0614,10.344109,5,2006,65,79.4211044216512
"2226",2286,"Kalasin",99.0614,10.344109,6,2006,91,84.9962247608608
"2227",2287,"Kalasin",99.0614,10.344109,7,2006,59,87.2569921643173
"2228",2288,"Kalasin",99.0614,10.344109,8,2006,65,86.1172419983898
"2229",2289,"Kalasin",99.0614,10.344109,9,2006,77,87.9782461924096
"2230",2290,"Kalasin",99.0614,10.344109,10,2006,49,88.5168608383996
"2231",2291,"Kalasin",99.0614,10.344109,11,2006,69,86.0714293084436
"2232",2292,"Kalasin",99.0614,10.344109,12,2006,51,85.4193465635459
"2233",2293,"Kalasin",99.0614,10.344109,1,2007,38,86.0932752768397
"2234",2294,"Kalasin",99.0614,10.344109,2,2007,21,77.9281718442924
"2235",2295,"Kalasin",99.0614,10.344109,3,2007,57,79.459753642195
"2236",2296,"Kalasin",99.0614,10.344109,4,2007,67,84.7884396639737
"2237",2297,"Kalasin",99.0614,10.344109,5,2007,83,86.1796993858936
"2238",2298,"Kalasin",99.0614,10.344109,6,2007,206,83.261272064627
"2239",2299,"Kalasin",99.0614,10.344109,7,2007,255,87.27728140369
"2240",2300,"Kalasin",99.0614,10.344109,8,2007,260,86.1340213742381
"2241",2301,"Kalasin",99.0614,10.344109,9,2007,199,85.8232447242974
"2242",2302,"Kalasin",99.0614,10.344109,10,2007,133,85.945254400688
"2243",2303,"Kalasin",99.0614,10.344109,11,2007,71,85.6998402843737
"2244",2304,"Kalasin",99.0614,10.344109,12,2007,45,82.1589737128499
"2245",2305,"Kalasin",99.0614,10.344109,1,2010,19,81.9827859671891
"2246",2306,"Kalasin",99.0614,10.344109,2,2010,52,78.6207691349395
"2247",2307,"Kalasin",99.0614,10.344109,3,2010,63,78.8726931200229
"2248",2308,"Kalasin",99.0614,10.344109,4,2010,13,81.7977689503139
"2249",2309,"Kalasin",99.0614,10.344109,5,2010,28,84.2901239454524
"2250",2310,"Kalasin",99.0614,10.344109,6,2010,74,86.0386114441146
"2251",2311,"Kalasin",99.0614,10.344109,7,2010,59,87.0672020633075
"2252",2312,"Kalasin",99.0614,10.344109,8,2010,61,87.1889849006016
"2253",2313,"Kalasin",99.0614,10.344109,9,2010,63,86.3190210800836
"2254",2314,"Kalasin",99.0614,10.344109,10,2010,20,86.153585374578
"2255",2315,"Kalasin",99.0614,10.344109,11,2010,8,83.9833284998
"2256",2316,"Kalasin",99.0614,10.344109,12,2010,5,85.4571588784642
"2257",2317,"Kalasin",99.0614,10.344109,1,2014,4,82.8726155529284
"2258",2318,"Kalasin",99.0614,10.344109,2,2014,10,79.9040901972675
"2259",2319,"Kalasin",99.0614,10.344109,3,2014,17,76.7444053450379
"2260",2320,"Kalasin",99.0614,10.344109,4,2014,14,75.7836609171752
"2261",2321,"Kalasin",99.0614,10.344109,5,2014,38,81.8030432657168
"2262",2322,"Kalasin",99.0614,10.344109,6,2014,30,84.3786209030436
"2263",2323,"Kalasin",99.0614,10.344109,7,2014,44,81.8384858792924
"2264",2324,"Kalasin",99.0614,10.344109,8,2014,60,86.4397543008123
"2265",2325,"Kalasin",99.0614,10.344109,9,2014,53,87.4983889151035
"2266",2326,"Kalasin",99.0614,10.344109,10,2014,40,86.6371317539239
"2267",2327,"Kalasin",99.0614,10.344109,11,2014,7,84.2765364593468
"2268",2328,"Kalasin",99.0614,10.344109,12,2014,4,79.5830100167585
"2269",2329,"Kalasin",99.0614,10.344109,1,2015,3,80.7585197344218
"2270",2330,"Kalasin",99.0614,10.344109,2,2015,1,80.1815392481138
"2271",2331,"Kalasin",99.0614,10.344109,3,2015,16,76.6467909094406
"2272",2332,"Kalasin",99.0614,10.344109,4,2015,30,80.4259394815523
"2273",2333,"Kalasin",99.0614,10.344109,5,2015,68,80.7405473892003
"2274",2334,"Kalasin",99.0614,10.344109,6,2015,167,86.507002473026
"2275",2335,"Kalasin",99.0614,10.344109,7,2015,185,85.5211277221832
"2276",2336,"Kalasin",99.0614,10.344109,8,2015,253,85.0475599258062
"2277",2337,"Kalasin",99.0614,10.344109,9,2015,229,87.7125976581502
"2278",2338,"Kalasin",99.0614,10.344109,10,2015,145,89.1616687608389
"2279",2339,"Kalasin",99.0614,10.344109,11,2015,194,83.4712167267188
"2280",2340,"Kalasin",99.0614,10.344109,12,2015,114,81.3643912366437
"2281",2341,"Kalasin",103.6219,16.628036,1,2016,54,62.1764699602689
"2282",2342,"Kalasin",103.6219,16.628036,2,2016,31,63.8988922380813
"2283",2343,"Kalasin",103.6219,16.628036,3,2016,54,62.450188226894
"2284",2344,"Kalasin",103.6219,16.628036,4,2016,31,70.9952610338871
"2285",2345,"Kalasin",103.6219,16.628036,5,2016,27,72.1483905215739
"2286",2346,"Kalasin",103.6219,16.628036,6,2016,74,72.253783983433
"2287",2347,"Kalasin",103.6219,16.628036,7,2016,151,79.5277303386987
"2288",2348,"Kalasin",103.6219,16.628036,8,2016,175,82.5161839410551
"2289",2349,"Kalasin",103.6219,16.628036,9,2016,98,78.5237918866026
"2290",2350,"Kalasin",103.6219,16.628036,10,2016,64,76.4554330104161
"2291",2351,"Kalasin",103.6219,16.628036,11,2016,9,69.5169356612914
"2292",2352,"Kalasin",103.6219,16.628036,12,2016,10,64.1908154625601
"2293",2353,"Kalasin",103.6219,16.628036,1,2017,25,62.4409811954151
"2294",2354,"Kalasin",103.6219,16.628036,2,2017,8,58.258736053336
"2295",2355,"Kalasin",103.6219,16.628036,3,2017,8,62.594039549015
"2296",2356,"Kalasin",103.6219,16.628036,4,2017,10,58.8601676311268
"2297",2357,"Kalasin",103.6219,16.628036,5,2017,38,74.0860813545644
"2298",2358,"Kalasin",103.6219,16.628036,6,2017,170,77.5649143967214
"2299",2359,"Kalasin",103.6219,16.628036,7,2017,143,75.6792401623496
"2300",2360,"Kalasin",103.6219,16.628036,8,2017,114,82.0406473125037
